loan_id,customer_id,customer_name,credit_score,employment_status,branch_id,branch_name,city,region,loan_type,loan_amount,interest_rate,approval_date,loan_term_months,loan_status,loan_age_days,total_payments_made,on_time_payments,late_payments,missed_payments,on_time_pct,max_days_overdue,risk_level
162,262,Customer_262,862,Employed,2,Midtown Plaza,New York,Northeast,Personal,5162,5.12,2022-06-12,36,Closed,1396.1,6,6,0,0,100.0,0.0,Low Risk
163,263,Customer_263,863,Employed,3,Chicago Central,Chicago,Midwest,Home,5163,5.13,2022-06-13,360,Closed,1395.1,6,6,0,0,100.0,0.0,Low Risk
164,264,Customer_264,864,Employed,4,Texas Hub,Houston,South,Auto,5164,5.140000000000001,2022-06-14,60,Closed,1394.1,6,6,0,0,100.0,0.0,Low Risk
165,-1,Unknown,0,Unknown,5,Silicon Valley,San Jose,West,Personal,5165,5.15,2022-06-15,36,Closed,1393.1,6,6,0,0,100.0,0.0,Medium Risk
166,266,Customer_266,866,Self-Employed,6,West Coast Tower,Los Angeles,West,Home,5166,5.16,2022-06-16,360,Closed,1392.1,6,6,0,0,100.0,0.0,Low Risk
167,267,Customer_267,867,Self-Employed,7,Miami Beach,Miami,South,Auto,5167,5.17,2022-06-17,60,Closed,1391.1,6,6,0,0,100.0,0.0,Low Risk
168,268,Customer_268,868,Retired,8,Boston Financial,Boston,Northeast,Personal,5168,5.18,2022-06-18,36,Active,1390.1,6,6,0,0,100.0,0.0,Low Risk
169,269,Customer_269,869,Retired,1,Downtown Metro,New York,Northeast,Home,5169,5.1899999999999995,2022-06-19,360,Active,1389.1,6,6,0,0,100.0,0.0,Low Risk
170,270,Customer_270,870,Unknown,2,Midtown Plaza,New York,Northeast,Auto,5170,5.2,2022-06-20,60,Active,1388.1,6,0,0,0,0.0,0.0,High Risk
171,271,Customer_271,871,Employed,3,Chicago Central,Chicago,Midwest,Personal,5171,5.21,2022-06-21,36,Active,1387.1,6,6,0,0,100.0,0.0,Low Risk
172,272,Customer_272,872,Employed,4,Texas Hub,Houston,South,Home,5172,5.22,2022-06-22,360,Active,1386.1,6,6,0,0,100.0,0.0,Low Risk
173,273,Customer_273,873,Employed,5,Silicon Valley,San Jose,West,Auto,5173,5.23,2022-06-23,60,Active,1385.1,6,6,0,0,100.0,0.0,Low Risk
174,274,Customer_274,874,Employed,6,West Coast Tower,Los Angeles,West,Personal,5174,5.24,2022-06-24,36,Active,1384.1,6,6,0,0,100.0,0.0,Low Risk
175,275,Customer_275,875,Self-Employed,7,Miami Beach,Miami,South,Home,5175,5.25,2022-06-25,360,Active,1383.1,6,6,0,0,100.0,0.0,Low Risk
176,276,Customer_276,876,Self-Employed,8,Boston Financial,Boston,Northeast,Auto,5176,5.26,2022-06-26,60,Active,1382.1,6,6,0,0,100.0,0.0,Low Risk
177,277,Customer_277,877,Self-Employed,1,Downtown Metro,New York,Northeast,Personal,5177,5.27,2022-06-27,36,Active,1381.1,6,6,0,0,100.0,0.0,Low Risk
178,278,Customer_278,878,Retired,2,Midtown Plaza,New York,Northeast,Home,5178,5.28,2022-06-28,360,Active,1380.1,6,6,0,0,100.0,0.0,Low Risk
179,279,Customer_279,879,Retired,3,Chicago Central,Chicago,Midwest,Auto,5179,5.29,2022-06-29,60,Active,1379.1,6,6,0,0,100.0,0.0,Low Risk
180,-1,Unknown,0,Unknown,4,Texas Hub,Houston,South,Personal,5180,5.3,2022-06-30,36,Defaulted,1378.1,6,0,0,0,0.0,0.0,High Risk
181,281,Customer_281,881,Employed,5,Silicon Valley,San Jose,West,Home,5181,5.3100000000000005,2022-07-01,360,Closed,1377.1,6,6,0,0,100.0,0.0,Low Risk
182,282,Customer_282,882,Employed,6,West Coast Tower,Los Angeles,West,Auto,5182,5.32,2022-07-02,60,Closed,1376.1,6,6,0,0,100.0,0.0,Low Risk
183,283,Customer_283,883,Employed,7,Miami Beach,Miami,South,Personal,5183,5.33,2022-07-03,36,Closed,1375.1,6,6,0,0,100.0,0.0,Low Risk
184,284,Customer_284,884,Employed,8,Boston Financial,Boston,Northeast,Home,5184,5.34,2022-07-04,360,Closed,1374.1,6,6,0,0,100.0,0.0,Low Risk
185,285,Customer_285,885,Self-Employed,1,Downtown Metro,New York,Northeast,Auto,5185,5.35,2022-07-05,60,Closed,1373.1,6,6,0,0,100.0,0.0,Low Risk
186,286,Customer_286,886,Self-Employed,2,Midtown Plaza,New York,Northeast,Personal,5186,5.36,2022-07-06,36,Closed,1372.1,6,6,0,0,100.0,0.0,Low Risk
187,287,Customer_287,887,Self-Employed,3,Chicago Central,Chicago,Midwest,Home,5187,5.37,2022-07-07,360,Closed,1371.1,6,6,0,0,100.0,0.0,Low Risk
188,288,Customer_288,888,Retired,4,Texas Hub,Houston,South,Auto,5188,5.38,2022-07-08,60,Active,1370.1,6,6,0,0,100.0,0.0,Low Risk
189,289,Customer_289,889,Retired,5,Silicon Valley,San Jose,West,Personal,5189,5.390000000000001,2022-07-09,36,Active,1369.1,6,6,0,0,100.0,0.0,Low Risk
190,290,Customer_290,890,Unknown,6,West Coast Tower,Los Angeles,West,Home,5190,5.4,2022-07-10,360,Active,1368.1,6,0,0,0,0.0,0.0,High Risk
191,291,Customer_291,891,Employed,7,Miami Beach,Miami,South,Auto,5191,5.41,2022-07-11,60,Active,1367.1,6,6,0,0,100.0,0.0,Low Risk
192,292,Customer_292,892,Employed,8,Boston Financial,Boston,Northeast,Personal,5192,5.42,2022-07-12,36,Active,1366.1,6,6,0,0,100.0,0.0,Low Risk
193,293,Customer_293,893,Employed,1,Downtown Metro,New York,Northeast,Home,5193,5.43,2022-07-13,360,Active,1365.1,6,6,0,0,100.0,0.0,Low Risk
194,294,Customer_294,894,Employed,2,Midtown Plaza,New York,Northeast,Auto,5194,5.4399999999999995,2022-07-14,60,Active,1364.1,6,6,0,0,100.0,0.0,Low Risk
195,-1,Unknown,0,Unknown,3,Chicago Central,Chicago,Midwest,Personal,5195,5.45,2022-07-15,36,Active,1363.1,6,6,0,0,100.0,0.0,Medium Risk
196,296,Customer_296,896,Self-Employed,4,Texas Hub,Houston,South,Home,5196,5.46,2022-07-16,360,Active,1362.1,6,6,0,0,100.0,0.0,Low Risk
197,297,Customer_297,897,Self-Employed,5,Silicon Valley,San Jose,West,Auto,5197,5.47,2022-07-17,60,Active,1361.1,6,6,0,0,100.0,0.0,Low Risk
198,298,Customer_298,898,Retired,6,West Coast Tower,Los Angeles,West,Personal,5198,5.48,2022-07-18,36,Active,1360.1,6,6,0,0,100.0,0.0,Low Risk
199,299,Customer_299,899,Retired,7,Miami Beach,Miami,South,Home,5199,5.49,2022-07-19,360,Active,1359.1,6,6,0,0,100.0,0.0,Low Risk
200,300,Customer_300,600,Unknown,8,Boston Financial,Boston,Northeast,Auto,5200,5.5,2022-07-20,60,Defaulted,1358.1,6,0,0,0,0.0,0.0,High Risk
201,301,Customer_301,601,Employed,1,Downtown Metro,New York,Northeast,Personal,5201,5.51,2022-07-21,36,Closed,1357.1,6,0,0,6,0.0,0.0,High Risk
202,302,Customer_302,602,Employed,2,Midtown Plaza,New York,Northeast,Home,5202,5.52,2022-07-22,360,Closed,1356.1,6,0,0,6,0.0,0.0,High Risk
203,303,Customer_303,603,Employed,3,Chicago Central,Chicago,Midwest,Auto,5203,5.53,2022-07-23,60,Closed,1355.1,6,0,6,0,0.0,1528.1,High Risk
204,304,Customer_304,604,Employed,4,Texas Hub,Houston,South,Personal,5204,5.54,2022-07-24,36,Closed,1354.1,6,0,6,0,0.0,1528.1,High Risk
205,305,Customer_305,605,Self-Employed,5,Silicon Valley,San Jose,West,Home,5205,5.55,2022-07-25,360,Closed,1353.1,6,0,6,0,0.0,1528.1,High Risk
206,306,Customer_306,606,Self-Employed,6,West Coast Tower,Los Angeles,West,Auto,5206,5.5600000000000005,2022-07-26,60,Closed,1352.1,6,0,6,0,0.0,1528.1,High Risk
207,307,Customer_307,607,Self-Employed,7,Miami Beach,Miami,South,Personal,5207,5.57,2022-07-27,36,Closed,1351.1,6,0,6,0,0.0,1528.1,High Risk
208,308,Customer_308,608,Retired,8,Boston Financial,Boston,Northeast,Home,5208,5.58,2022-07-28,360,Active,1350.1,6,6,0,0,100.0,0.0,Medium Risk
209,309,Customer_309,609,Retired,1,Downtown Metro,New York,Northeast,Auto,5209,5.59,2022-07-29,60,Active,1349.1,6,6,0,0,100.0,0.0,Medium Risk
210,-1,Unknown,0,Unknown,2,Midtown Plaza,New York,Northeast,Personal,5210,5.6,2022-07-30,36,Active,1348.1,6,0,0,0,0.0,0.0,High Risk
211,311,Customer_311,611,Employed,3,Chicago Central,Chicago,Midwest,Home,5211,5.609999999999999,2022-07-31,360,Active,1347.1,6,6,0,0,100.0,0.0,Medium Risk
212,312,Customer_312,612,Employed,4,Texas Hub,Houston,South,Auto,5212,5.62,2022-08-01,60,Active,1346.1,6,6,0,0,100.0,0.0,Medium Risk
213,313,Customer_313,613,Employed,5,Silicon Valley,San Jose,West,Personal,5213,5.63,2022-08-02,36,Active,1345.1,6,6,0,0,100.0,0.0,Medium Risk
214,314,Customer_314,614,Employed,6,West Coast Tower,Los Angeles,West,Home,5214,5.640000000000001,2022-08-03,360,Active,1344.1,6,6,0,0,100.0,0.0,Medium Risk
215,315,Customer_315,615,Self-Employed,7,Miami Beach,Miami,South,Auto,5215,5.65,2022-08-04,60,Active,1343.1,6,6,0,0,100.0,0.0,Medium Risk
216,316,Customer_316,616,Self-Employed,8,Boston Financial,Boston,Northeast,Personal,5216,5.66,2022-08-05,36,Active,1342.1,6,6,0,0,100.0,0.0,Medium Risk
217,317,Customer_317,617,Self-Employed,1,Downtown Metro,New York,Northeast,Home,5217,5.67,2022-08-06,360,Active,1341.1,6,6,0,0,100.0,0.0,Medium Risk
218,318,Customer_318,618,Retired,2,Midtown Plaza,New York,Northeast,Auto,5218,5.68,2022-08-07,60,Active,1340.1,6,6,0,0,100.0,0.0,Medium Risk
219,319,Customer_319,619,Retired,3,Chicago Central,Chicago,Midwest,Personal,5219,5.6899999999999995,2022-08-08,36,Active,1339.1,6,6,0,0,100.0,0.0,Medium Risk
220,320,Customer_320,620,Unknown,4,Texas Hub,Houston,South,Home,5220,5.7,2022-08-09,360,Defaulted,1338.1,6,0,0,0,0.0,0.0,High Risk
221,321,Customer_321,621,Employed,5,Silicon Valley,San Jose,West,Auto,5221,5.71,2022-08-10,60,Closed,1337.1,6,6,0,0,100.0,0.0,Medium Risk
222,322,Customer_322,622,Employed,6,West Coast Tower,Los Angeles,West,Personal,5222,5.720000000000001,2022-08-11,36,Closed,1336.1,6,6,0,0,100.0,0.0,Medium Risk
223,323,Customer_323,623,Employed,7,Miami Beach,Miami,South,Home,5223,5.73,2022-08-12,360,Closed,1335.1,6,6,0,0,100.0,0.0,Medium Risk
224,324,Customer_324,624,Employed,8,Boston Financial,Boston,Northeast,Auto,5224,5.74,2022-08-13,60,Closed,1334.1,6,6,0,0,100.0,0.0,Medium Risk
225,-1,Unknown,0,Unknown,1,Downtown Metro,New York,Northeast,Personal,5225,5.75,2022-08-14,36,Closed,1333.1,6,6,0,0,100.0,0.0,Medium Risk
226,326,Customer_326,626,Self-Employed,2,Midtown Plaza,New York,Northeast,Home,5226,5.76,2022-08-15,360,Closed,1332.1,6,6,0,0,100.0,0.0,Medium Risk
227,327,Customer_327,627,Self-Employed,3,Chicago Central,Chicago,Midwest,Auto,5227,5.77,2022-08-16,60,Closed,1331.1,6,6,0,0,100.0,0.0,Medium Risk
228,328,Customer_328,628,Retired,4,Texas Hub,Houston,South,Personal,5228,5.78,2022-08-17,36,Active,1330.1,6,6,0,0,100.0,0.0,Medium Risk
229,329,Customer_329,629,Retired,5,Silicon Valley,San Jose,West,Home,5229,5.79,2022-08-18,360,Active,1329.1,6,6,0,0,100.0,0.0,Medium Risk
230,330,Customer_330,630,Unknown,6,West Coast Tower,Los Angeles,West,Auto,5230,5.800000000000001,2022-08-19,60,Active,1328.1,6,0,0,0,0.0,0.0,High Risk
231,331,Customer_331,631,Employed,7,Miami Beach,Miami,South,Personal,5231,5.8100000000000005,2022-08-20,36,Active,1327.1,6,6,0,0,100.0,0.0,Medium Risk
232,332,Customer_332,632,Employed,8,Boston Financial,Boston,Northeast,Home,5232,5.82,2022-08-21,360,Active,1326.1,6,6,0,0,100.0,0.0,Medium Risk
233,333,Customer_333,633,Employed,1,Downtown Metro,New York,Northeast,Auto,5233,5.83,2022-08-22,60,Active,1325.1,6,6,0,0,100.0,0.0,Medium Risk
234,334,Customer_334,634,Employed,2,Midtown Plaza,New York,Northeast,Personal,5234,5.84,2022-08-23,36,Active,1324.1,6,6,0,0,100.0,0.0,Medium Risk
235,335,Customer_335,635,Self-Employed,3,Chicago Central,Chicago,Midwest,Home,5235,5.85,2022-08-24,360,Active,1323.1,6,6,0,0,100.0,0.0,Medium Risk
236,336,Customer_336,636,Self-Employed,4,Texas Hub,Houston,South,Auto,5236,5.859999999999999,2022-08-25,60,Active,1322.1,6,6,0,0,100.0,0.0,Medium Risk
237,337,Customer_337,637,Self-Employed,5,Silicon Valley,San Jose,West,Personal,5237,5.87,2022-08-26,36,Active,1321.1,6,6,0,0,100.0,0.0,Medium Risk
238,338,Customer_338,638,Retired,6,West Coast Tower,Los Angeles,West,Home,5238,5.88,2022-08-27,360,Active,1320.1,6,6,0,0,100.0,0.0,Medium Risk
239,339,Customer_339,639,Retired,7,Miami Beach,Miami,South,Auto,5239,5.890000000000001,2022-08-28,60,Active,1319.1,6,6,0,0,100.0,0.0,Medium Risk
240,-1,Unknown,0,Unknown,8,Boston Financial,Boston,Northeast,Personal,5240,5.9,2022-08-29,36,Defaulted,1318.1,6,0,0,0,0.0,0.0,High Risk
241,341,Customer_341,641,Employed,1,Downtown Metro,New York,Northeast,Home,5241,5.91,2022-08-30,360,Closed,1317.1,6,6,0,0,100.0,0.0,Medium Risk
242,342,Customer_342,642,Employed,2,Midtown Plaza,New York,Northeast,Auto,5242,5.92,2022-08-31,60,Closed,1316.1,6,6,0,0,100.0,0.0,Medium Risk
243,343,Customer_343,643,Employed,3,Chicago Central,Chicago,Midwest,Personal,5243,5.93,2022-09-01,36,Closed,1315.1,6,6,0,0,100.0,0.0,Medium Risk
244,344,Customer_344,644,Employed,4,Texas Hub,Houston,South,Home,5244,5.9399999999999995,2022-09-02,360,Closed,1314.1,6,6,0,0,100.0,0.0,Medium Risk
245,345,Customer_345,645,Self-Employed,5,Silicon Valley,San Jose,West,Auto,5245,5.95,2022-09-03,60,Closed,1313.1,6,6,0,0,100.0,0.0,Medium Risk
246,346,Customer_346,646,Self-Employed,6,West Coast Tower,Los Angeles,West,Personal,5246,5.96,2022-09-04,36,Closed,1312.1,6,6,0,0,100.0,0.0,Medium Risk
247,347,Customer_347,647,Self-Employed,7,Miami Beach,Miami,South,Home,5247,5.970000000000001,2022-09-05,360,Closed,1311.1,6,6,0,0,100.0,0.0,Medium Risk
248,348,Customer_348,648,Retired,8,Boston Financial,Boston,Northeast,Auto,5248,5.98,2022-09-06,60,Active,1310.1,6,6,0,0,100.0,0.0,Medium Risk
249,349,Customer_349,649,Retired,1,Downtown Metro,New York,Northeast,Personal,5249,5.99,2022-09-07,36,Active,1309.1,6,6,0,0,100.0,0.0,Medium Risk
250,350,Customer_350,650,Unknown,2,Midtown Plaza,New York,Northeast,Home,5250,6,2022-09-08,360,Active,1308.1,6,0,0,0,0.0,0.0,High Risk
251,351,Customer_351,651,Employed,3,Chicago Central,Chicago,Midwest,Auto,5251,6.01,2022-09-09,60,Active,1307.1,6,0,0,6,0.0,0.0,High Risk
252,352,Customer_352,652,Employed,4,Texas Hub,Houston,South,Personal,5252,6.02,2022-09-10,36,Active,1306.1,6,0,0,6,0.0,0.0,High Risk
253,353,Customer_353,653,Employed,5,Silicon Valley,San Jose,West,Home,5253,6.03,2022-09-11,360,Active,1305.1,6,0,6,0,0.0,1528.1,High Risk
254,354,Customer_354,654,Employed,6,West Coast Tower,Los Angeles,West,Auto,5254,6.04,2022-09-12,60,Active,1304.1,6,0,6,0,0.0,1528.1,High Risk
255,-1,Unknown,0,Unknown,7,Miami Beach,Miami,South,Personal,5255,6.050000000000001,2022-09-13,36,Active,1303.1,6,0,6,0,0.0,1528.1,High Risk
256,356,Customer_356,656,Self-Employed,8,Boston Financial,Boston,Northeast,Home,5256,6.0600000000000005,2022-09-14,360,Active,1302.1,6,0,6,0,0.0,1528.1,High Risk
257,357,Customer_357,657,Self-Employed,1,Downtown Metro,New York,Northeast,Auto,5257,6.07,2022-09-15,60,Active,1301.1,6,0,6,0,0.0,1528.1,High Risk
258,358,Customer_358,658,Retired,2,Midtown Plaza,New York,Northeast,Personal,5258,6.08,2022-09-16,36,Active,1300.1,6,6,0,0,100.0,0.0,Medium Risk
259,359,Customer_359,659,Retired,3,Chicago Central,Chicago,Midwest,Home,5259,6.09,2022-09-17,360,Active,1299.1,6,6,0,0,100.0,0.0,Medium Risk
260,360,Customer_360,660,Unknown,4,Texas Hub,Houston,South,Auto,5260,6.1,2022-09-18,60,Defaulted,1298.1,6,0,0,0,0.0,0.0,High Risk
261,361,Customer_361,661,Employed,5,Silicon Valley,San Jose,West,Personal,5261,6.109999999999999,2022-09-19,36,Closed,1297.1,6,6,0,0,100.0,0.0,Medium Risk
262,362,Customer_362,662,Employed,6,West Coast Tower,Los Angeles,West,Home,5262,6.12,2022-09-20,360,Closed,1296.1,6,6,0,0,100.0,0.0,Medium Risk
263,363,Customer_363,663,Employed,7,Miami Beach,Miami,South,Auto,5263,6.13,2022-09-21,60,Closed,1295.1,6,6,0,0,100.0,0.0,Medium Risk
264,364,Customer_364,664,Employed,8,Boston Financial,Boston,Northeast,Personal,5264,6.140000000000001,2022-09-22,36,Closed,1294.1,6,6,0,0,100.0,0.0,Medium Risk
265,365,Customer_365,665,Self-Employed,1,Downtown Metro,New York,Northeast,Home,5265,6.15,2022-09-23,360,Closed,1293.1,6,6,0,0,100.0,0.0,Medium Risk
266,366,Customer_366,666,Self-Employed,2,Midtown Plaza,New York,Northeast,Auto,5266,6.16,2022-09-24,60,Closed,1292.1,6,6,0,0,100.0,0.0,Medium Risk
267,367,Customer_367,667,Self-Employed,3,Chicago Central,Chicago,Midwest,Personal,5267,6.17,2022-09-25,36,Closed,1291.1,6,6,0,0,100.0,0.0,Medium Risk
268,368,Customer_368,668,Retired,4,Texas Hub,Houston,South,Home,5268,6.18,2022-09-26,360,Active,1290.1,6,6,0,0,100.0,0.0,Medium Risk
269,369,Customer_369,669,Retired,5,Silicon Valley,San Jose,West,Auto,5269,6.1899999999999995,2022-09-27,60,Active,1289.1,6,6,0,0,100.0,0.0,Medium Risk
270,-1,Unknown,0,Unknown,6,West Coast Tower,Los Angeles,West,Personal,5270,6.2,2022-09-28,36,Active,1288.1,6,0,0,0,0.0,0.0,High Risk
271,371,Customer_371,671,Employed,7,Miami Beach,Miami,South,Home,5271,6.21,2022-09-29,360,Active,1287.1,6,6,0,0,100.0,0.0,Medium Risk
272,372,Customer_372,672,Employed,8,Boston Financial,Boston,Northeast,Auto,5272,6.220000000000001,2022-09-30,60,Active,1286.1,6,6,0,0,100.0,0.0,Medium Risk
273,373,Customer_373,673,Employed,1,Downtown Metro,New York,Northeast,Personal,5273,6.23,2022-10-01,36,Active,1285.1,6,6,0,0,100.0,0.0,Medium Risk
274,374,Customer_374,674,Employed,2,Midtown Plaza,New York,Northeast,Home,5274,6.24,2022-10-02,360,Active,1284.1,6,6,0,0,100.0,0.0,Medium Risk
275,375,Customer_375,675,Self-Employed,3,Chicago Central,Chicago,Midwest,Auto,5275,6.25,2022-10-03,60,Active,1283.1,6,6,0,0,100.0,0.0,Medium Risk
276,376,Customer_376,676,Self-Employed,4,Texas Hub,Houston,South,Personal,5276,6.26,2022-10-04,36,Active,1282.1,6,6,0,0,100.0,0.0,Medium Risk
277,377,Customer_377,677,Self-Employed,5,Silicon Valley,San Jose,West,Home,5277,6.27,2022-10-05,360,Active,1281.1,6,6,0,0,100.0,0.0,Medium Risk
278,378,Customer_378,678,Retired,6,West Coast Tower,Los Angeles,West,Auto,5278,6.28,2022-10-06,60,Active,1280.1,6,6,0,0,100.0,0.0,Medium Risk
279,379,Customer_379,679,Retired,7,Miami Beach,Miami,South,Personal,5279,6.29,2022-10-07,36,Active,1279.1,6,6,0,0,100.0,0.0,Medium Risk
280,380,Customer_380,680,Unknown,8,Boston Financial,Boston,Northeast,Home,5280,6.300000000000001,2022-10-08,360,Defaulted,1278.1,6,0,0,0,0.0,0.0,High Risk
281,381,Customer_381,681,Employed,1,Downtown Metro,New York,Northeast,Auto,5281,6.3100000000000005,2022-10-09,60,Closed,1277.1,6,6,0,0,100.0,0.0,Medium Risk
282,382,Customer_382,682,Employed,2,Midtown Plaza,New York,Northeast,Personal,5282,6.32,2022-10-10,36,Closed,1276.1,6,6,0,0,100.0,0.0,Medium Risk
283,383,Customer_383,683,Employed,3,Chicago Central,Chicago,Midwest,Home,5283,6.33,2022-10-11,360,Closed,1275.1,6,6,0,0,100.0,0.0,Medium Risk
284,384,Customer_384,684,Employed,4,Texas Hub,Houston,South,Auto,5284,6.34,2022-10-12,60,Closed,1274.1,6,6,0,0,100.0,0.0,Medium Risk
285,-1,Unknown,0,Unknown,5,Silicon Valley,San Jose,West,Personal,5285,6.35,2022-10-13,36,Closed,1273.1,6,6,0,0,100.0,0.0,Medium Risk
286,386,Customer_386,686,Self-Employed,6,West Coast Tower,Los Angeles,West,Home,5286,6.359999999999999,2022-10-14,360,Closed,1272.1,6,6,0,0,100.0,0.0,Medium Risk
287,387,Customer_387,687,Self-Employed,7,Miami Beach,Miami,South,Auto,5287,6.37,2022-10-15,60,Closed,1271.1,6,6,0,0,100.0,0.0,Medium Risk
288,388,Customer_388,688,Retired,8,Boston Financial,Boston,Northeast,Personal,5288,6.38,2022-10-16,36,Active,1270.1,6,6,0,0,100.0,0.0,Medium Risk
289,389,Customer_389,689,Retired,1,Downtown Metro,New York,Northeast,Home,5289,6.390000000000001,2022-10-17,360,Active,1269.1,6,6,0,0,100.0,0.0,Medium Risk
290,390,Customer_390,690,Unknown,2,Midtown Plaza,New York,Northeast,Auto,5290,6.4,2022-10-18,60,Active,1268.1,6,0,0,0,0.0,0.0,High Risk
291,391,Customer_391,691,Employed,3,Chicago Central,Chicago,Midwest,Personal,5291,6.41,2022-10-19,36,Active,1267.1,6,6,0,0,100.0,0.0,Medium Risk
292,392,Customer_392,692,Employed,4,Texas Hub,Houston,South,Home,5292,6.42,2022-10-20,360,Active,1266.1,6,6,0,0,100.0,0.0,Medium Risk
293,393,Customer_393,693,Employed,5,Silicon Valley,San Jose,West,Auto,5293,6.43,2022-10-21,60,Active,1265.1,6,6,0,0,100.0,0.0,Medium Risk
294,394,Customer_394,694,Employed,6,West Coast Tower,Los Angeles,West,Personal,5294,6.4399999999999995,2022-10-22,36,Active,1264.1,6,6,0,0,100.0,0.0,Medium Risk
295,395,Customer_395,695,Self-Employed,7,Miami Beach,Miami,South,Home,5295,6.45,2022-10-23,360,Active,1263.1,6,6,0,0,100.0,0.0,Medium Risk
296,396,Customer_396,696,Self-Employed,8,Boston Financial,Boston,Northeast,Auto,5296,6.46,2022-10-24,60,Active,1262.1,6,6,0,0,100.0,0.0,Medium Risk
297,397,Customer_397,697,Self-Employed,1,Downtown Metro,New York,Northeast,Personal,5297,6.470000000000001,2022-10-25,36,Active,1261.1,6,6,0,0,100.0,0.0,Medium Risk
298,398,Customer_398,698,Retired,2,Midtown Plaza,New York,Northeast,Home,5298,6.48,2022-10-26,360,Active,1260.1,6,6,0,0,100.0,0.0,Medium Risk
299,399,Customer_399,699,Retired,3,Chicago Central,Chicago,Midwest,Auto,5299,6.49,2022-10-27,60,Active,1259.1,6,6,0,0,100.0,0.0,Medium Risk
300,-1,Unknown,0,Unknown,4,Texas Hub,Houston,South,Personal,5300,6.5,2022-10-28,36,Defaulted,1258.1,6,0,0,0,0.0,0.0,High Risk
301,401,Customer_401,701,Employed,5,Silicon Valley,San Jose,West,Home,5301,6.51,2022-10-29,360,Closed,1257.1,6,0,0,6,0.0,0.0,High Risk
302,402,Customer_402,702,Employed,6,West Coast Tower,Los Angeles,West,Auto,5302,6.52,2022-10-30,60,Closed,1256.1,6,0,0,6,0.0,0.0,High Risk
303,403,Customer_403,703,Employed,7,Miami Beach,Miami,South,Personal,5303,6.53,2022-10-31,36,Closed,1255.1,6,0,6,0,0.0,1528.1,High Risk
304,404,Customer_404,704,Employed,8,Boston Financial,Boston,Northeast,Home,5304,6.54,2022-11-01,360,Closed,1254.1,6,0,6,0,0.0,1528.1,High Risk
305,405,Customer_405,705,Self-Employed,1,Downtown Metro,New York,Northeast,Auto,5305,6.550000000000001,2022-11-02,60,Closed,1253.1,6,0,6,0,0.0,1528.1,High Risk
306,406,Customer_406,706,Self-Employed,2,Midtown Plaza,New York,Northeast,Personal,5306,6.5600000000000005,2022-11-03,36,Closed,1252.1,6,0,6,0,0.0,1528.1,High Risk
307,407,Customer_407,707,Self-Employed,3,Chicago Central,Chicago,Midwest,Home,5307,6.57,2022-11-04,360,Closed,1251.1,6,0,6,0,0.0,1528.1,High Risk
308,408,Customer_408,708,Retired,4,Texas Hub,Houston,South,Auto,5308,6.58,2022-11-05,60,Active,1250.1,6,6,0,0,100.0,0.0,Medium Risk
309,409,Customer_409,709,Retired,5,Silicon Valley,San Jose,West,Personal,5309,6.59,2022-11-06,36,Active,1249.1,6,6,0,0,100.0,0.0,Medium Risk
310,410,Customer_410,710,Unknown,6,West Coast Tower,Los Angeles,West,Home,5310,6.6,2022-11-07,360,Active,1248.1,6,0,0,0,0.0,0.0,High Risk
311,411,Customer_411,711,Employed,7,Miami Beach,Miami,South,Auto,5311,6.609999999999999,2022-11-08,60,Active,1247.1,6,6,0,0,100.0,0.0,Medium Risk
312,412,Customer_412,712,Employed,8,Boston Financial,Boston,Northeast,Personal,5312,6.62,2022-11-09,36,Active,1246.1,6,6,0,0,100.0,0.0,Medium Risk
313,413,Customer_413,713,Employed,1,Downtown Metro,New York,Northeast,Home,5313,6.63,2022-11-10,360,Active,1245.1,6,6,0,0,100.0,0.0,Medium Risk
314,414,Customer_414,714,Employed,2,Midtown Plaza,New York,Northeast,Auto,5314,6.640000000000001,2022-11-11,60,Active,1244.1,6,6,0,0,100.0,0.0,Medium Risk
315,-1,Unknown,0,Unknown,3,Chicago Central,Chicago,Midwest,Personal,5315,6.65,2022-11-12,36,Active,1243.1,6,6,0,0,100.0,0.0,Medium Risk
316,416,Customer_416,716,Self-Employed,4,Texas Hub,Houston,South,Home,5316,6.66,2022-11-13,360,Active,1242.1,6,6,0,0,100.0,0.0,Medium Risk
317,417,Customer_417,717,Self-Employed,5,Silicon Valley,San Jose,West,Auto,5317,6.67,2022-11-14,60,Active,1241.1,6,6,0,0,100.0,0.0,Medium Risk
